i	j	x	r	mach	theta	press	temp
49	3	0.13613	0.72058	1.10136	1.05743	142.141	3945.21
50	3	0.141345	0.709833	1.10234	1.05307	141.973	3944.22
51	3	0.14665	0.698954	1.1034	1.04757	141.793	3943.16
52	3	0.152044	0.687947	1.10452	1.04096	141.602	3942.03
53	3	0.157526	0.676819	1.1057	1.03327	141.401	3940.84
54	3	0.163095	0.665577	1.10694	1.02452	141.189	3939.58
55	3	0.16875	0.654227	1.10824	1.01471	140.968	3938.27
56	3	0.174489	0.642774	1.1096	1.00385	140.736	3936.89
57	3	0.180312	0.631225	1.11101	0.99193	140.496	3935.46
58	3	0.186216	0.619585	1.11248	0.978929	140.247	3933.98
59	3	0.1922	0.60786	1.114	0.964822	139.989	3932.44
60	3	0.198263	0.596055	1.11558	0.949571	139.721	3930.84
61	3	0.204404	0.584178	1.11721	0.933128	139.445	3929.19
62	3	0.21062	0.572232	1.1189	0.915436	139.16	3927.48
63	3	0.21691	0.560224	1.12064	0.896426	138.866	3925.71
64	3	0.223273	0.548159	1.12243	0.876017	138.562	3923.88
65	3	0.229707	0.536043	1.12429	0.854122	138.249	3922
66	3	0.23621	0.52388	1.1262	0.830639	137.926	3920.05
67	3	0.242781	0.511677	1.12818	0.80546	137.594	3918.04
68	3	0.249417	0.499439	1.13022	0.778463	137.251	3915.96
69	3	0.256117	0.48717	1.13233	0.749519	136.897	3913.81
70	3	0.262879	0.474876	1.1345	0.718487	136.533	3911.6
71	3	0.269702	0.462563	1.13674	0.685219	136.158	3909.31
72	3	0.276583	0.450234	1.13905	0.649552	135.771	3906.94
73	3	0.28352	0.437896	1.14144	0.611318	135.373	3904.5
74	3	0.290512	0.425552	1.1439	0.570332	134.962	3901.99
75	3	0.297556	0.413208	1.14643	0.526403	134.54	3899.39
76	3	0.30465	0.400869	1.14904	0.479321	134.106	3896.71
77	3	0.311792	0.388538	1.15174	0.428866	133.659	3893.94
78	3	0.31898	0.37622	1.15451	0.374798	133.2	3891.09
79	3	0.326211	0.36392	1.15736	0.316859	132.728	3888.16
80	3	0.333483	0.351643	1.1603	0.254767	132.244	3885.14
81	3	0.340793	0.339392	1.16331	0.188212	131.747	3882.03
82	3	0.348138	0.327171	1.16641	0.11685	131.237	3878.84
83	3	0.35554	0.314932	1.16883	0.0598603	130.841	3876.34
84	3	0.362963	0.30271	1.17001	0.0320405	130.647	3875.12
85	3	0.37034	0.290603	1.17156	0	130.393	3873.52
86	3	0.377707	0.278576	1.17386	0	130.017	3871.14
87	3	0.385096	0.266626	1.17761	0	129.404	3867.25
88	3	0.392525	0.254767	1.18238	0	128.629	3862.32
89	3	0.400002	0.24301	1.18783	0	127.744	3856.65
90	3	0.407532	0.231363	1.19378	0	126.783	3850.46
91	3	0.415117	0.219831	1.20009	0	125.769	3843.9
92	3	0.422756	0.208418	1.20666	0	124.717	3837.04
93	3	0.430448	0.197128	1.21344	0	123.636	3829.94
94	3	0.438191	0.185962	1.22041	0	122.531	3822.64
95	3	0.445982	0.174922	1.22753	0	121.408	3815.17
96	3	0.453817	0.164012	1.2348	0	120.268	3807.52
97	3	0.461694	0.153231	1.2422	0	119.115	3799.73
98	3	0.469608	0.142582	1.24972	0	117.948	3791.79
99	3	0.477556	0.132067	1.25736	0	116.771	3783.71
100	3	0.485533	0.121688	1.2651	0	115.585	3775.51
101	3	0.493534	0.111446	1.27295	0	114.39	3767.18
102	3	0.501555	0.101344	1.28089	0	113.189	3758.73
103	3	0.509591	0.0913848	1.28892	0	111.982	3750.18
104	3	0.517635	0.0815695	1.29704	0	110.772	3741.52
105	3	0.525683	0.0719011	1.30522	0	109.559	3732.77
106	3	0.533728	0.0623822	1.31347	0	108.345	3723.94
107	3	0.541765	0.0530155	1.32178	0	107.131	3715.03
108	3	0.549785	0.0438039	1.33014	0	105.92	3706.06
109	3	0.557783	0.0347505	1.33854	0	104.711	3697.03
110	3	0.565751	0.0258584	1.34697	0	103.508	3687.96
111	3	0.573681	0.0171311	1.35542	0	102.31	3678.85
112	3	0.581552	0.00858669	1.36395	0	101.111	3669.63
113	3	0.588787	0.000813256	1.3682	0	100.517	3665.04
114	3	0.589546	0	1.3682	0	100.517	3665.04

0	4	0.00160546	1	1.1352	0.114983	136.416	3910.88
1	4	0.00205955	0.99916	1.13471	0.126291	136.497	3911.38
2	4	0.00261449	0.99813	1.13412	0.139972	136.596	3911.98
3	4	0.00327027	0.99691	1.13344	0.155943	136.711	3912.68
4	4	0.0040269	0.995499	1.13266	0.174111	136.842	3913.47
5	4	0.00488436	0.993897	1.13178	0.194367	136.988	3914.36
6	4	0.00584266	0.992101	1.13083	0.216594	137.149	3915.34
7	4	0.00690181	0.99011	1.12979	0.240661	137.323	3916.4
8	4	0.00806183	0.987922	1.12868	0.266432	137.51	3917.53
9	4	0.00932273	0.985536	1.1275	0.293758	137.708	3918.73
10	4	0.0106846	0.982948	1.12627	0.322485	137.916	3919.99
11	4	0.0121473	0.980158	1.12497	0.352452	138.134	3921.3
12	4	0.0137111	0.977162	1.12364	0.383494	138.359	3922.66
13	4	0.0153759	0.973959	1.12226	0.415442	138.591	3924.06
14	4	0.0171418	0.970546	1.12086	0.448124	138.828	3925.49
15	4	0.0190089	0.96692	1.11943	0.481367	139.07	3926.93
16	4	0.0209772	0.963079	1.11799	0.514999	139.313	3928.4
17	4	0.0230468	0.95902	1.11655	0.548849	139.558	3929.86
18	4	0.0252178	0.954741	1.1151	0.582748	139.802	3931.32
19	4	0.0274901	0.95024	1.11368	0.616531	140.044	3932.77
20	4	0.029864	0.945515	1.11227	0.650039	140.283	3934.19
21	4	0.0323394	0.940562	1.11089	0.683118	140.517	3935.59
22	4	0.0349164	0.935381	1.10955	0.71562	140.745	3936.95
23	4	0.037595	0.92997	1.10825	0.747406	140.966	3938.26
24	4	0.0403754	0.924328	1.10701	0.778345	141.177	3939.51
25	4	0.0432574	0.918452	1.10583	0.808314	141.379	3940.71
26	4	0.0462411	0.912343	1.10471	0.837203	141.569	3941.83
27	4	0.0493266	0.906001	1.10367	0.864908	141.747	3942.88
28	4	0.0525136	0.899425	1.10271	0.891338	141.911	3943.85
29	4	0.0558023	0.892616	1.10183	0.916413	142.06	3944.74
30	4	0.0591925	0.885575	1.10105	0.940063	142.195	3945.53
31	4	0.0626841	0.878304	1.10035	0.96223	142.313	3946.23
32	4	0.0662769	0.870805	1.09976	0.982867	142.415	3946.83
33	4	0.0699709	0.86308	1.09926	1.00194	142.5	3947.33
34	4	0.0737657	0.855132	1.09887	1.01941	142.567	3947.73
35	4	0.0776611	0.846966	1.09858	1.03528	142.617	3948.02
36	4	0.0816569	0.838584	1.09839	1.04953	142.649	3948.21
37	4	0.0857527	0.829992	1.09831	1.06218	142.663	3948.29
38	4	0.0899482	0.821195	1.09833	1.07322	142.659	3948.27
39	4	0.0942428	0.812197	1.09845	1.08269	142.638	3948.14
40	4	0.0986363	0.803003	1.09868	1.09061	142.6	3947.92
41	4	0.103128	0.79362	1.099	1.09701	142.545	3947.59
42	4	0.107717	0.784054	1.09942	1.10193	142.474	3947.17
43	4	0.112404	0.774311	1.09992	1.10542	142.387	3946.66
44	4	0.117186	0.764396	1.10052	1.10752	142.284	3946.06
45	4	0.122065	0.754316	1.10121	1.10827	142.167	3945.37
46	4	0.127038	0.744078	1.10197	1.10772	142.036	3944.6
47	4	0.132105	0.733687	1.10282	1.10593	141.892	3943.74
48	4	0.137265	0.723151	1.10374	1.10292	141.735	3942.82
49	4	0.142517	0.712475	1.10473	1.09875	141.566	3941.81
50	4	0.147861	0.701666	1.10579	1.09345	141.385	3940.74
51	4	0.153294	0.69073	1.10692	1.08706	141.193	3939.61
52	4	0.158816	0.679672	1.10811	1.07959	140.991	3938.41
53	4	0.164426	0.6685	1.10935	1.07106	140.778	3937.14
54	4	0.170122	0.657219	1.11066	1.06149	140.556	3935.82
55	4	0.175903	0.645835	1.11203	1.05088	140.324	3934.44
56	4	0.181768	0.634355	1.11345	1.03922	140.083	3933
57	4	0.187715	0.622782	1.11492	1.0265	139.833	3931.51
58	4	0.193743	0.611125	1.11645	1.01268	139.574	3929.96
59	4	0.19985	0.599387	1.11803	0.997736	139.306	3928.35
60	4	0.206035	0.587575	1.11967	0.981615	139.029	3926.69
61	4	0.212297	0.575694	1.12136	0.964262	138.743	3924.97
62	4	0.218633	0.56375	1.12311	0.945609	138.448	3923.19
63	4	0.225042	0.551748	1.12492	0.92558	138.144	3921.36
64	4	0.231523	0.539694	1.12678	0.904085	137.83	3919.46
65	4	0.238073	0.527593	1.1287	0.881027	137.506	3917.51
66	4	0.244692	0.51545	1.13069	0.8563	137.173	3915.48
67	4	0.251377	0.503271	1.13273	0.829784	136.829	3913.4
68	4	0.258126	0.49106	1.13485	0.801354	136.475	3911.24
69	4	0.264938	0.478822	1.13703	0.770873	136.109	3909.01
70	4	0.271811	0.466564	1.13928	0.738194	135.733	3906.71
71	4	0.278743	0.454289	1.1416	0.703161	135.346	3904.34
72	4	0.285732	0.442003	1.14399	0.66561	134.947	3901.89
73	4	0.292776	0.429711	1.14646	0.625362	134.536	3899.36
74	4	0.299873	0.417417	1.149	0.582231	134.113	3896.75
75	4	0.307021	0.405125	1.15163	0.536018	133.677	3894.06
76	4	0.314217	0.392841	1.15433	0.486507	133.23	3891.28
77	4	0.321459	0.380568	1.15711	0.433472	132.77	3888.42
78	4	0.328746	0.368312	1.15997	0.376663	132.297	3885.47
79	4	0.336074	0.356077	1.16292	0.315813	131.812	3882.44
80	4	0.34344	0.343866	1.16594	0.250628	131.314	3879.32
81	4	0.350843	0.331684	1.16905	0.18078	130.804	3876.11
82	4	0.3583	0.31949	1.17149	0.12533	130.405	3873.59
83	4	0.365771	0.307324	1.17271	0.0989501	130.206	3872.33
84	4	0.373196	0.29527	1.17417	0.0653054	129.967	3870.82
85	4	0.380603	0.283278	1.17535	0.0374139	129.774	3869.6
86	4	0.388015	0.271321	1.17723	0	129.466	3867.65
87	4	0.395443	0.25941	1.17981	0	129.046	3864.98
88	4	0.402904	0.247564	1.18384	0	128.392	3860.8
89	4	0.410408	0.235806	1.18883	0	127.582	3855.61
90	4	0.417961	0.224151	1.19449	0	126.67	3849.73
91	4	0.425565	0.212611	1.2006	0	125.686	3843.36
92	4	0.433218	0.201191	1.20706	0	124.654	3836.62
93	4	0.440921	0.189896	1.21377	0	123.585	3829.61
94	4	0.44867	0.17873	1.22068	0	122.488	3822.36
95	4	0.456463	0.167694	1.22777	0	121.37	3814.91
96	4	0.464297	0.156792	1.23502	0	120.234	3807.29
97	4	0.472168	0.146024	1.2424	0	119.083	3799.51
98	4	0.480072	0.135394	1.24991	0	117.919	3791.59
99	4	0.488004	0.124903	1.25754	0	116.743	3783.52
100	4	0.495962	0.114553	1.26527	0	115.558	3775.32
101	4	0.503939	0.104346	1.27311	0	114.365	3767
102	4	0.511931	0.0942845	1.28105	0	113.165	3758.56
103	4	0.519931	0.0843707	1.28907	0	111.96	3750.02
104	4	0.527936	0.074607	1.29717	0	110.751	3741.37
105	4	0.535938	0.0649961	1.30535	0	109.54	3732.64
106	4	0.543931	0.0555407	1.31359	0	108.328	3723.81
107	4	0.551909	0.0462435	1.32189	0	107.116	3714.92
108	4	0.559865	0.0371077	1.33024	0	105.906	3705.96
109	4	0.567792	0.0281363	1.33862	0	104.699	3696.94
110	4	0.575682	0.0193327	1.34704	0	103.497	3687.87
111	4	0.583513	0.0107151	1.35552	0	102.296	3678.74
112	4	0.590714	0.00288689	1.36187	0	101.402	3671.88
113	4	0.591473	0.00206798	1.36504	0	100.959	3668.46
114	4	0.593394	0	1.36504	0	100.959	3668.46

0	5	0.00251132	1	1.13703	0.17986	136.109	3909.01
1	5	0.00306873	0.998981	1.13645	0.193562	136.206	3909.6
2	5	0.00372745	0.997769	1.13577	0.209557	136.32	3910.3
3	5	0.00448749	0.996369	1.13499	0.227753	136.45	3911.09
4	5	0.00534885	0.994777	1.13413	0.248041	136.594	3911.97
5	5	0.00631155	0.992994	1.13318	0.270303	136.753	3912.94
6	5	0.00737562	0.991017	1.13216	0.29441	136.926	3913.98
7	5	0.00854109	0.988845	1.13106	0.320223	137.11	3915.1
8	5	0.00980799	0.986476	1.12989	0.347595	137.306	3916.29
9	5	0.0111764	0.983907	1.12867	0.376372	137.512	3917.54
10	5	0.0126463	0.981137	1.12739	0.406393	137.727	3918.84
11	5	0.0142178	0.978164	1.12607	0.437492	137.95	3920.19
12	5	0.0158911	0.974984	1.12471	0.4695	138.179	3921.57
13	5	0.0176661	0.971597	1.12332	0.502246	138.413	3922.99
14	5	0.0195429	0.967999	1.12191	0.535557	138.651	3924.42
15	5	0.0215217	0.964188	1.12048	0.56926	138.892	3925.86
16	5	0.0236025	0.960161	1.11906	0.603184	139.133	3927.31
17	5	0.0257855	0.955917	1.11763	0.637161	139.373	3928.76
18	5	0.0280707	0.951452	1.11623	0.671025	139.612	3930.19
19	5	0.0304582	0.946765	1.11484	0.704617	139.847	3931.59
20	5	0.0329482	0.941854	1.11348	0.737784	140.078	3932.97
21	5	0.0355408	0.936716	1.11216	0.770376	140.302	3934.31
22	5	0.0382359	0.931351	1.11088	0.802256	140.519	3935.6
23	5	0.0410337	0.925756	1.10966	0.833292	140.726	3936.83
24	5	0.0439343	0.919932	1.1085	0.863362	140.924	3938.01
25	5	0.0469376	0.913876	1.10741	0.892354	141.11	3939.11
26	5	0.0500438	0.90759	1.10639	0.920165	141.284	3940.14
27	5	0.0532527	0.901072	1.10545	0.946705	141.444	3941.09
28	5	0.0565645	0.894325	1.10459	0.971894	141.59	3941.96
29	5	0.0599789	0.887347	1.10382	0.995661	141.721	3942.73
30	5	0.063496	0.880142	1.10315	1.01795	141.836	3943.41
31	5	0.0671156	0.872711	1.10257	1.03871	141.934	3943.99
32	5	0.0708375	0.865057	1.1021	1.05791	142.016	3944.47
33	5	0.0746616	0.857182	1.10172	1.07551	142.08	3944.85
34	5	0.0785876	0.849091	1.10145	1.09152	142.126	3945.13
35	5	0.0826153	0.840786	1.10128	1.10591	142.155	3945.3
36	5	0.0867443	0.832273	1.10121	1.1187	142.167	3945.37
37	5	0.0909742	0.823555	1.10125	1.1299	142.16	3945.33
38	5	0.0953046	0.814638	1.10139	1.13953	142.137	3945.19
39	5	0.099735	0.805528	1.10162	1.14761	142.096	3944.95
40	5	0.104265	0.796229	1.10196	1.15418	142.039	3944.61
41	5	0.108894	0.786748	1.10239	1.15928	141.966	3944.18
42	5	0.113621	0.77709	1.10291	1.16295	141.877	3943.65
43	5	0.118445	0.767262	1.10352	1.16524	141.773	3943.04
44	5	0.123367	0.757269	1.10421	1.16619	141.654	3942.34
45	5	0.128384	0.747119	1.10499	1.16586	141.522	3941.55
46	5	0.133496	0.736816	1.10584	1.16428	141.376	3940.69
47	5	0.138702	0.726367	1.10677	1.1615	141.218	3939.75
48	5	0.144002	0.715779	1.10777	1.15757	141.047	3938.74
49	5	0.149393	0.705058	1.10884	1.15252	140.865	3937.66
50	5	0.154875	0.694209	1.10998	1.14639	140.672	3936.51
51	5	0.160447	0.683239	1.11117	1.13919	140.469	3935.3
52	5	0.166108	0.672154	1.11243	1.13095	140.255	3934.03
53	5	0.171855	0.66096	1.11375	1.12168	140.032	3932.7
54	5	0.177689	0.649662	1.11512	1.11138	139.799	3931.3
55	5	0.183607	0.638267	1.11655	1.10005	139.557	3929.86
56	5	0.189608	0.626779	1.11803	1.08767	139.306	3928.35
57	5	0.195691	0.615205	1.11957	1.07421	139.046	3926.79
58	5	0.201853	0.603551	1.12116	1.05965	138.777	3925.17
59	5	0.208095	0.591821	1.12281	1.04392	138.499	3923.5
60	5	0.214413	0.580022	1.12451	1.02699	138.212	3921.77
61	5	0.220807	0.568158	1.12627	1.00878	137.916	3919.98
62	5	0.227275	0.556235	1.12808	0.989218	137.61	3918.14
63	5	0.233815	0.544259	1.12996	0.968218	137.295	3916.23
64	5	0.240425	0.532235	1.13189	0.945685	136.971	3914.26
65	5	0.247104	0.520167	1.13388	0.921513	136.636	3912.22
66	5	0.25385	0.508062	1.13594	0.89559	136.291	3910.12
67	5	0.260662	0.495923	1.13806	0.867791	135.936	3907.95
68	5	0.267536	0.483757	1.14026	0.837983	135.57	3905.71
69	5	0.274473	0.471568	1.14252	0.806026	135.192	3903.4
70	5	0.281469	0.459362	1.14485	0.771768	134.804	3901.01
71	5	0.288522	0.447142	1.14725	0.73505	134.404	3898.54
72	5	0.295632	0.434914	1.14973	0.695702	133.991	3896
73	5	0.302795	0.422682	1.15229	0.653543	133.567	3893.38
74	5	0.31001	0.410451	1.15492	0.608384	133.131	3890.67
75	5	0.317274	0.398226	1.15764	0.560019	132.682	3887.88
76	5	0.324586	0.386011	1.16043	0.508233	132.221	3885
77	5	0.331942	0.37381	1.16331	0.452791	131.748	3882.04
78	5	0.339341	0.361628	1.16626	0.393439	131.261	3878.99
79	5	0.346779	0.349469	1.1693	0.329901	130.763	3875.85
80	5	0.354254	0.337336	1.17242	0.261873	130.252	3872.62
81	5	0.36178	0.325199	1.17489	0.208262	129.849	3870.08
82	5	0.369311	0.313104	1.17615	0.183585	129.643	3868.77
83	5	0.376798	0.301117	1.17766	0.151828	129.397	3867.21
84	5	0.384267	0.289197	1.17889	0.125901	129.196	3865.93
85	5	0.391743	0.277302	1.18063	0.085844	128.913	3864.13
86	5	0.399224	0.265437	1.18196	0.0546286	128.696	3862.74
87	5	0.406722	0.253588	1.18399	0.00384557	128.367	3860.65
88	5	0.414236	0.241779	1.18649	0	127.961	3858.05
89	5	0.421781	0.230031	1.1905	0	127.312	3853.88
90	5	0.429366	0.218372	1.19557	0	126.494	3848.6
91	5	0.436996	0.206821	1.20134	0	125.568	3842.59
92	5	0.44467	0.19539	1.20758	0	124.569	3836.07
93	5	0.452388	0.184085	1.21416	0	123.521	3829.19
94	5	0.460149	0.172912	1.221	0	122.438	3822.02
95	5	0.46795	0.161874	1.22804	0	121.328	3814.63
96	5	0.475786	0.150974	1.23525	0	120.197	3807.05
97	5	0.483656	0.140214	1.24261	0	119.05	3799.29
98	5	0.491554	0.129596	1.25011	0	117.888	3791.38
99	5	0.499477	0.119124	1.25772	0	116.715	3783.32
100	5	0.507419	0.108797	1.26545	0	115.532	3775.14
101	5	0.515375	0.0986204	1.27328	0	114.34	3766.83
102	5	0.523341	0.0885946	1.2812	0	113.142	3758.4
103	5	0.53131	0.0787226	1.28922	0	111.938	3749.86
104	5	0.539278	0.0690069	1.29731	0	110.731	3741.23
105	5	0.547237	0.0594502	1.30548	0	109.521	3732.5
106	5	0.555181	0.0500552	1.31371	0	108.31	3723.69
107	5	0.563103	0.040825	1.322	0	107.1	3714.8
108	5	0.570996	0.0317627	1.33034	0	105.891	3705.85
109	5	0.578853	0.0228715	1.33871	0	104.686	3696.84
110	5	0.586653	0.0141696	1.34714	0	103.484	3687.77
111	5	0.593825	0.00627218	1.35452	0	102.437	3679.81
112	5	0.594591	0.00543768	1.35979	0	101.695	3674.13
113	5	0.596509	0.00335968	1.36242	0	101.326	3671.29
114	5	0.599618	0	1.36242	0	101.326	3671.29

0	6	0.0036213	1.00001	1.13929	0.259357	135.732	3906.7
1	6	0.00428356	0.998807	1.13861	0.275382	135.844	3907.39
2	6	0.00504772	0.997418	1.13785	0.293611	135.972	3908.17
3	6	0.00591379	0.99584	1.13699	0.313937	136.115	3909.05
4	6	0.0068818	0.994071	1.13606	0.336241	136.272	3910
5	6	0.0079518	0.992111	1.13504	0.360394	136.442	3911.04
6	6	0.00912383	0.989958	1.13396	0.386259	136.624	3912.15
7	6	0.010398	0.987609	1.1328	0.413686	136.817	3913.32
8	6	0.0117743	0.985063	1.13159	0.442523	137.02	3914.56
9	6	0.0132528	0.982317	1.13033	0.472608	137.232	3915.85
10	6	0.0148337	0.97937	1.12903	0.503775	137.452	3917.18
11	6	0.0165171	0.976219	1.12768	0.535855	137.677	3918.54
12	6	0.0183029	0.972863	1.12631	0.568678	137.908	3919.94
13	6	0.0201915	0.969298	1.12492	0.602069	138.142	3921.35
14	6	0.0221829	0.965522	1.12352	0.635857	138.379	3922.78
15	6	0.0242772	0.961533	1.12211	0.66987	138.616	3924.21
16	6	0.0264746	0.957329	1.12071	0.703939	138.853	3925.63
17	6	0.0287753	0.952907	1.11933	0.7379	139.087	3927.04
18	6	0.0311793	0.948266	1.11796	0.771593	139.318	3928.42
19	6	0.0336868	0.943403	1.11663	0.804864	139.544	3929.78
20	6	0.0362979	0.938317	1.11533	0.837565	139.764	3931.09
21	6	0.0390128	0.933005	1.11408	0.869556	139.976	3932.36
22	6	0.0418315	0.927468	1.11288	0.900708	140.179	3933.57
23	6	0.0447543	0.921703	1.11175	0.930897	140.372	3934.72
24	6	0.0477811	0.915711	1.11068	0.960012	140.553	3935.8
25	6	0.050912	0.90949	1.10968	0.987951	140.723	3936.81
26	6	0.0541471	0.903041	1.10877	1.01462	140.879	3937.74
27	6	0.0574863	0.896365	1.10793	1.03995	141.02	3938.58
28	6	0.0609297	0.889462	1.10719	1.06385	141.147	3939.33
29	6	0.0644771	0.882335	1.10654	1.08628	141.257	3939.99
30	6	0.0681286	0.874984	1.10599	1.10719	141.352	3940.55
31	6	0.0718839	0.867412	1.10553	1.12654	141.429	3941.01
32	6	0.0757429	0.859623	1.10518	1.14431	141.49	3941.36
33	6	0.0797053	0.851619	1.10492	1.16047	141.533	3941.62
34	6	0.0837709	0.843404	1.10477	1.17504	141.558	3941.77
35	6	0.0879393	0.834982	1.10473	1.188	141.566	3941.82
36	6	0.0922102	0.826358	1.10478	1.19938	141.557	3941.76
37	6	0.096583	0.817537	1.10494	1.2092	141.531	3941.61
38	6	0.101057	0.808524	1.10519	1.21747	141.487	3941.35
39	6	0.105633	0.799323	1.10554	1.22425	141.428	3941
40	6	0.110308	0.789941	1.10599	1.22956	141.352	3940.55
41	6	0.115084	0.780384	1.10652	1.23345	141.261	3940.01
42	6	0.119958	0.770657	1.10714	1.23597	141.155	3939.38
43	6	0.12493	0.760766	1.10785	1.23716	141.034	3938.66
44	6	0.13	0.750718	1.10864	1.23707	140.9	3937.86
45	6	0.135165	0.740518	1.10951	1.23575	140.753	3936.99
46	6	0.140427	0.730173	1.11045	1.23325	140.593	3936.04
47	6	0.145782	0.719688	1.11146	1.2296	140.421	3935.01
48	6	0.15123	0.709069	1.11254	1.22485	140.237	3933.92
49	6	0.156771	0.698324	1.11368	1.21902	140.043	3932.76
50	6	0.162402	0.687457	1.11489	1.21214	139.838	3931.54
51	6	0.168123	0.676474	1.11616	1.20424	139.623	3930.25
52	6	0.173932	0.665381	1.11749	1.19532	139.398	3928.91
53	6	0.179828	0.654185	1.11887	1.1854	139.164	3927.5
54	6	0.185809	0.64289	1.12031	1.17445	138.921	3926.04
55	6	0.191874	0.631502	1.1218	1.16247	138.669	3924.52
56	6	0.198022	0.620028	1.12335	1.14944	138.407	3922.95
57	6	0.204251	0.608471	1.12496	1.13532	138.137	3921.32
58	6	0.210559	0.596839	1.12661	1.12006	137.858	3919.63
59	6	0.216945	0.585136	1.12833	1.10362	137.569	3917.89
60	6	0.223408	0.573367	1.13009	1.08592	137.272	3916.09
61	6	0.229945	0.561538	1.13192	1.06691	136.965	3914.22
62	6	0.236555	0.549654	1.13381	1.04648	136.649	3912.3
63	6	0.243236	0.537721	1.13575	1.02456	136.323	3910.32
64	6	0.249988	0.525743	1.13776	1.00103	135.987	3908.26
65	6	0.256807	0.513725	1.13983	0.975792	135.641	3906.15
66	6	0.263692	0.501673	1.14197	0.948722	135.284	3903.96
67	6	0.270641	0.489592	1.14417	0.919693	134.917	3901.7
68	6	0.277653	0.477486	1.14644	0.888568	134.538	3899.37
69	6	0.284725	0.46536	1.14879	0.855201	134.148	3896.97
70	6	0.291856	0.45322	1.15121	0.81944	133.746	3894.49
71	6	0.299044	0.441069	1.1537	0.781123	133.333	3891.92
72	6	0.306287	0.428912	1.15628	0.740076	132.908	3889.28
73	6	0.313582	0.416755	1.15892	0.696121	132.47	3886.55
74	6	0.320927	0.4046	1.16165	0.649062	132.02	3883.74
75	6	0.328321	0.392454	1.16446	0.598697	131.558	3880.85
76	6	0.33576	0.38032	1.16735	0.544805	131.083	3877.86
77	6	0.343243	0.368202	1.17033	0.487149	130.595	3874.79
78	6	0.350767	0.356104	1.17338	0.425473	130.095	3871.64
79	6	0.358328	0.344032	1.17652	0.359495	129.583	3868.39
80	6	0.365935	0.331963	1.17901	0.307942	129.177	3865.81
81	6	0.373538	0.319952	1.18033	0.285149	128.962	3864.44
82	6	0.3811	0.308045	1.18189	0.255472	128.709	3862.83
83	6	0.388642	0.296208	1.18318	0.231697	128.498	3861.48
84	6	0.396197	0.284391	1.18497	0.194135	128.208	3859.62
85	6	0.403754	0.27261	1.18637	0.165496	127.98	3858.17
86	6	0.411334	0.260834	1.18845	0.11779	127.644	3856.01
87	6	0.41892	0.249092	1.18985	0.0860678	127.418	3854.55
88	6	0.426523	0.237362	1.19189	0.0357199	127.088	3852.43
89	6	0.434139	0.225668	1.19443	0	126.678	3849.79
90	6	0.441775	0.214035	1.1979	0	126.121	3846.18
91	6	0.449442	0.202486	1.20276	0	125.341	3841.11
92	6	0.457146	0.191046	1.20849	0	124.425	3835.13
93	6	0.464888	0.179729	1.21477	0	123.425	3828.55
94	6	0.472667	0.168545	1.22144	0	122.369	3821.57
95	6	0.48048	0.157499	1.22838	0	121.275	3814.28
96	6	0.488325	0.146596	1.23553	0	120.154	3806.76
97	6	0.496198	0.135837	1.24285	0	119.013	3799.04
98	6	0.504095	0.125227	1.25032	0	117.856	3791.16
99	6	0.512011	0.114767	1.25791	0	116.685	3783.12
100	6	0.519941	0.10446	1.26563	0	115.505	3774.95
101	6	0.527881	0.094308	1.27344	0	114.315	3766.65
102	6	0.535825	0.0843136	1.28136	0	113.118	3758.23
103	6	0.543766	0.0744793	1.28936	0	111.916	3749.71
104	6	0.551699	0.0648079	1.29745	0	110.711	3741.08
105	6	0.559618	0.055302	1.3056	0	109.502	3732.36
106	6	0.567515	0.0459647	1.31383	0	108.293	3723.56
107	6	0.575383	0.0367989	1.32211	0	107.084	3714.69
108	6	0.583216	0.027808	1.33043	0	105.877	3705.75
109	6	0.590992	0.01901	1.33881	0	104.673	3696.74
110	6	0.598143	0.0110291	1.34668	0	103.548	3688.26
111	6	0.598925	0.0101668	1.35325	0	102.617	3681.19
112	6	0.600848	0.00806577	1.35784	0	101.969	3676.23
